student_id,day_of_week,meal_time,meal_type,is_weekend,class_day,assignment_deadline,temperature_c,humidity,wind_speed,rain_mm,air_quality_index,rising_time_min,sleeping_time_min,mess_duration_min
2101131,0,2,1,0,0,1,28.37,38.22,2.32,1.19,98.2,424,1292,47.14
2101140,1,0,0,0,1,1,33.2,77.81,2.5,1.25,129.8,462,1289,26.71
2101072,3,0,1,0,0,1,26.86,53.58,3.03,0.0,69.3,428,1365,31.34
2101051,3,2,0,0,0,1,34.41,68.56,3.49,0.0,121.8,464,1406,43.86
2101113,3,2,0,0,1,1,34.55,73.13,2.74,0.94,126.4,548,1266,47.05
2101052,2,2,0,0,0,1,30.83,76.61,2.84,0.0,146.9,386,1264,45.35
2101118,2,0,1,0,1,1,32.15,76.64,3.07,0.0,114.5,425,1355,31.48
2101024,6,2,1,1,0,1,29.67,63.33,3.21,0.0,115.0,546,1380,48.13
2101079,5,1,0,1,1,1,31.92,56.47,2.04,0.65,82.7,519,1359,45.91
2101079,1,1,1,0,0,1,34.68,74.92,1.5,1.16,134.2,498,1320,33.8
2101146,2,1,1,0,0,1,31.15,76.34,3.72,1.33,125.0,386,1342,44.3
2101004,5,1,1,1,1,1,31.4,63.02,1.86,0.42,95.4,494,1423,50.22
2101073,5,2,0,1,0,1,30.1,58.64,2.78,0.0,97.4,426,1429,47.85
2101131,4,2,0,0,0,0,33.01,62.84,3.57,0.0,109.8,410,1320,37.07
2101099,0,0,0,0,0,1,29.71,67.01,2.57,7.11,131.0,422,1360,22.13
2101149,5,2,0,1,1,1,29.67,56.08,2.54,2.1,90.0,497,1428,48.3
2101173,1,0,1,0,0,1,28.36,43.62,1.93,0.0,115.2,459,1412,15.93
2101155,0,1,0,0,0,1,31.05,70.58,3.64,8.07,116.8,465,1407,33.27
2101067,5,1,0,1,1,1,29.66,60.81,2.29,0.0,95.8,403,1417,38.87
2101026,2,2,1,0,0,1,31.45,75.55,3.06,0.0,135.3,405,1344,48.18
2101018,4,0,0,0,0,0,32.35,62.65,3.83,1.23,104.0,476,1425,10.73
2101128,1,1,0,0,0,1,32.35,70.09,2.01,0.82,115.5,500,1302,37.37
2101026,0,0,0,0,0,1,30.69,71.44,3.58,6.96,139.1,418,1379,21.73
2101167,3,2,0,0,0,1,34.09,71.72,3.94,0.0,111.6,535,1358,48.91
2101116,6,1,0,1,0,0,32.08,54.64,2.09,2.38,97.6,436,1439,29.96
2101008,3,2,0,0,0,1,33.75,65.34,2.43,0.0,140.5,441,1334,45.49
2101158,0,2,0,0,0,1,30.28,66.55,3.41,7.94,114.8,465,1276,48.18
2101039,2,0,1,0,0,1,31.54,73.25,2.69,0.0,119.4,405,1431,29.3
2101198,0,2,1,0,0,1,29.7,45.66,2.63,0.58,100.8,493,1349,50.29
2101054,0,2,0,0,0,1,31.45,70.01,3.1,7.53,117.9,508,1350,50.14
2101110,0,2,0,0,0,1,30.26,47.9,1.55,0.0,73.5,509,1393,45.45
2101092,6,2,0,1,1,1,28.55,64.5,2.47,0.0,104.3,508,1377,56.93
2101071,6,2,1,1,1,1,30.06,61.35,2.55,2.18,113.9,502,1381,51.26
2101035,4,2,0,0,0,1,26.83,49.58,3.75,2.99,97.6,493,1372,45.73
2101013,4,2,0,0,1,1,28.58,47.29,3.61,0.27,90.2,360,1371,54.42
2101108,1,0,1,0,0,1,28.55,40.67,2.03,0.99,88.5,416,1404,30.45
2101196,1,2,0,0,0,1,28.54,44.65,2.62,1.65,89.6,486,1380,47.23
2101069,5,2,0,1,1,1,29.64,56.52,3.27,0.02,78.8,501,1439,48.16
2101060,6,2,1,1,1,0,31.86,58.66,3.19,0.0,105.0,477,1439,48.99
2101131,0,2,0,0,0,1,32.45,70.05,3.52,6.75,137.0,426,1293,50.09
2101199,6,2,1,1,1,1,28.75,66.18,2.95,1.61,123.2,440,1342,48.08
2101106,5,1,1,1,0,1,31.86,65.54,2.33,0.0,106.1,495,1412,41.96
2101193,6,0,0,1,1,0,30.51,50.25,0.99,0.0,104.0,497,1409,22.47
2101137,3,0,0,0,0,1,25.79,52.36,2.47,0.82,77.1,430,1439,16.4
2101159,6,0,1,1,1,1,28.48,66.38,2.1,0.0,111.8,504,1400,22.73
2101050,1,0,0,0,0,1,33.82,78.57,2.95,2.48,141.7,516,1391,28.55
2101110,1,2,0,0,0,1,33.39,78.26,1.98,0.0,118.6,532,1385,52.02
2101141,3,2,1,0,1,1,33.58,65.45,3.06,0.26,112.0,408,1322,46.7
2101073,6,0,0,1,0,0,30.97,49.18,2.92,1.54,113.5,409,1437,23.92
2101147,2,1,0,0,0,1,30.41,75.54,3.18,0.14,142.4,406,1353,36.94
2101077,0,2,0,0,0,1,31.09,38.47,2.6,0.67,98.7,342,1328,41.82
2101144,1,2,0,0,0,1,28.2,46.57,2.26,0.0,86.2,468,1393,49.26
2101091,0,1,0,0,0,1,32.19,69.88,2.58,8.85,116.2,376,1397,34.84
2101014,4,2,0,0,0,1,27.88,53.12,4.11,0.81,85.8,463,1354,44.33
2101020,3,0,1,0,0,1,33.65,64.96,3.67,0.0,135.9,461,1378,15.95
2101189,4,2,0,0,0,1,28.74,53.47,4.68,0.77,90.6,448,1376,51.77
2101127,5,2,0,1,1,1,28.43,54.91,3.07,1.13,87.3,425,1389,46.5
2101115,3,1,0,0,0,1,25.89,49.82,3.87,0.56,64.8,447,1376,30.94
2101154,3,0,0,0,0,1,25.92,49.7,3.23,0.0,78.0,428,1288,30.99
2101055,4,0,0,0,1,0,33.04,58.51,4.19,1.08,90.6,437,1413,22.81
2101073,3,1,1,0,0,1,26.17,53.99,1.99,2.01,73.5,423,1426,33.03
2101087,2,0,0,0,0,1,31.74,78.57,3.25,0.0,139.4,337,1390,31.95
2101131,2,0,0,0,0,0,27.78,38.03,2.76,0.0,73.7,405,1331,16.68
2101104,6,0,0,1,1,1,29.84,65.41,1.38,0.0,135.1,507,1438,27.62
2101055,0,2,0,0,0,1,30.04,70.42,2.95,8.88,132.1,433,1399,46.15
2101104,4,1,0,0,1,0,32.42,56.33,2.7,1.51,94.2,463,1439,34.88
2101075,4,1,0,0,0,0,31.67,62.22,3.89,1.39,84.3,476,1437,33.35
2101050,2,1,0,0,0,0,25.73,37.07,2.72,1.67,55.3,510,1405,35.37
2101039,5,2,0,1,1,1,30.13,57.51,2.19,0.0,91.5,463,1428,57.0
2101053,3,0,0,0,0,1,25.85,44.22,2.82,0.89,78.7,473,1376,11.05
2101108,3,0,0,0,0,1,34.82,62.91,4.25,0.0,122.5,378,1381,25.23
2101073,2,1,0,0,0,1,31.69,74.86,2.92,0.0,129.6,421,1426,34.04
2101085,0,2,0,0,0,1,32.35,69.45,1.49,0.0,138.4,412,1439,46.45
2101156,0,1,1,0,0,1,29.44,43.42,1.78,1.16,76.8,438,1373,33.23
2101139,3,2,1,0,0,1,34.11,70.28,3.59,0.0,116.7,352,1401,42.41
2101088,4,2,0,0,1,0,33.03,61.29,4.3,1.6,90.9,498,1415,44.6
2101115,6,1,0,1,1,1,27.95,64.55,1.96,3.27,99.4,492,1383,38.5
2101008,5,2,0,1,1,1,28.01,54.93,3.52,0.88,102.2,505,1377,56.65
2101082,5,2,0,1,0,1,29.48,57.69,3.46,0.0,87.5,380,1399,48.97
2101090,1,0,1,0,0,1,26.08,46.81,2.53,0.0,84.8,403,1421,26.32
2101060,1,1,1,0,1,1,32.83,75.85,3.11,0.0,136.4,444,1439,41.93
2101041,4,0,1,0,0,1,29.04,48.01,3.16,1.52,106.9,376,1325,23.16
2101148,2,1,0,0,0,0,25.73,43.82,2.21,1.58,80.4,487,1392,23.67
2101003,6,0,0,1,1,1,28.12,64.45,1.74,0.0,116.7,512,1397,31.32
2101195,0,2,0,0,0,1,28.47,44.06,1.47,1.07,99.1,486,1387,34.41
2101195,2,0,0,0,0,1,31.3,76.71,2.88,0.0,131.5,465,1365,13.23
2101125,1,2,0,0,0,1,27.23,49.79,3.09,1.87,92.5,441,1411,46.0
2101059,6,2,1,1,1,0,31.54,52.46,3.27,1.14,91.7,455,1435,44.37
2101059,2,1,1,0,0,0,27.41,49.07,2.07,0.0,78.6,366,1439,19.13
2101107,5,1,0,1,1,1,31.85,61.47,1.87,0.0,86.7,472,1347,38.64
2101134,4,2,0,0,0,0,32.27,60.87,3.97,1.11,110.4,375,1414,38.01
2101072,1,1,0,0,0,1,32.26,82.48,1.87,0.0,131.8,405,1309,36.53
2101088,0,0,0,0,0,1,32.07,61.33,2.91,6.65,133.7,484,1430,16.21
2101011,4,0,1,0,0,1,27.55,53.95,4.25,0.17,86.1,416,1335,21.31
2101177,6,1,0,1,1,0,30.64,51.35,1.94,0.0,105.4,499,1439,40.05
2101180,3,1,0,0,0,1,33.34,64.64,3.26,0.26,119.4,416,1342,38.17
2101053,2,2,1,0,0,0,25.51,40.65,3.04,0.31,87.4,455,1400,45.23
2101187,6,0,0,1,1,0,29.59,58.11,2.36,0.0,100.2,347,1390,25.56
2101169,2,0,0,0,0,0,26.06,42.7,2.48,1.2,70.1,390,1400,22.73
2101038,1,2,0,0,0,1,32.49,78.51,2.2,0.0,114.5,456,1435,42.24
2101031,2,2,1,0,0,1,31.14,83.91,2.47,0.5,123.8,503,1333,48.39
2101084,4,2,0,0,1,1,27.69,48.78,4.51,0.1,74.3,423,1289,41.78
2101138,0,0,1,0,0,1,31.96,71.18,1.4,1.59,138.1,378,1438,20.16
2101075,3,1,0,0,0,1,24.83,54.25,2.98,0.0,73.4,472,1434,43.25
2101146,6,2,1,1,1,0,31.88,49.68,3.11,0.7,116.8,464,1366,53.54
2101034,0,2,1,0,1,1,31.11,74.22,0.98,1.31,150.7,506,1439,50.85
2101185,4,1,1,0,0,1,27.81,51.19,3.71,1.42,92.5,435,1427,34.05
2101132,3,1,0,0,1,1,26.12,57.19,2.19,2.46,68.7,469,1382,36.24
2101050,5,1,0,1,1,1,28.42,53.55,3.25,0.0,86.5,579,1396,42.12
2101156,6,0,0,1,1,1,29.09,68.14,2.33,0.0,107.8,501,1380,26.64
2101082,3,2,0,0,0,1,26.74,54.44,2.16,0.0,70.2,353,1406,42.85
2101152,5,1,0,1,1,1,30.21,62.21,4.0,1.14,90.6,513,1439,37.55
2101140,1,1,1,0,1,1,32.82,74.72,1.76,2.21,129.5,437,1294,44.43
2101135,6,2,0,1,1,1,29.94,69.68,2.19,0.0,119.0,482,1416,51.24
2101025,6,2,0,1,1,1,28.04,69.3,2.03,0.29,119.7,438,1386,57.25
2101004,3,2,0,0,0,1,26.08,54.39,2.77,1.6,64.4,482,1419,49.38
2101140,5,0,0,1,0,1,29.35,53.53,3.21,0.7,89.5,465,1320,22.25
2101046,4,2,0,0,0,1,27.98,50.77,4.0,0.0,82.3,445,1367,47.15
2101014,6,1,1,1,1,1,29.02,65.43,1.56,0.0,118.9,533,1369,43.84
2101103,6,1,1,1,1,1,28.44,60.33,2.3,0.0,108.2,472,1439,39.96
2101186,0,1,0,0,0,1,29.62,39.78,2.05,1.16,87.4,447,1434,30.04
2101140,5,0,1,1,1,1,28.71,54.03,3.6,0.0,94.6,495,1288,32.63
2101060,6,2,1,1,1,1,29.44,64.39,2.2,1.16,129.0,468,1405,51.19
2101077,4,1,0,0,0,0,33.57,61.65,4.31,0.26,98.7,343,1343,31.34
2101139,0,0,1,0,0,1,31.18,75.02,1.23,0.0,137.0,387,1387,18.59
2101090,2,2,1,0,1,1,31.96,77.55,3.27,0.93,130.8,399,1426,57.4
2101112,0,1,0,0,0,1,31.72,70.04,0.95,0.0,149.4,442,1362,35.06
2101168,6,0,0,1,1,0,30.59,54.41,2.79,2.28,104.5,464,1430,31.67
2101012,0,1,1,0,0,1,30.29,69.16,2.7,0.0,145.0,441,1354,34.24
2101005,3,0,0,0,0,1,32.58,67.14,4.13,1.18,115.2,415,1378,19.85
2101178,3,1,1,0,0,1,33.5,64.73,2.97,0.0,88.8,459,1376,24.67
2101054,3,2,1,0,0,1,26.76,51.99,2.51,0.31,74.4,464,1387,41.23
2101164,3,0,0,0,0,1,32.66,64.46,2.75,0.0,117.7,478,1343,18.66
2101058,0,2,0,0,0,1,30.16,71.74,3.15,8.44,136.4,443,1341,45.89
2101169,2,1,0,0,0,1,31.87,75.16,2.85,0.0,122.9,395,1334,33.06
2101198,0,0,1,0,0,1,31.36,65.42,3.83,7.29,121.8,471,1331,16.66
2101184,1,0,0,0,0,1,26.77,48.07,3.2,1.7,81.9,396,1360,28.97
2101046,3,0,1,0,0,1,34.49,61.83,3.13,1.45,122.4,435,1368,21.67
2101103,0,0,1,0,0,1,31.21,70.63,1.13,0.25,148.8,425,1420,10.04
2101010,4,0,1,0,0,0,32.99,59.63,3.82,0.0,111.5,455,1425,33.32
2101054,1,2,1,0,1,1,28.72,49.75,1.54,0.0,90.1,499,1367,53.22
2101083,1,1,0,0,0,1,31.67,75.4,2.79,0.0,137.6,399,1314,38.15
2101008,2,0,1,0,0,1,31.28,77.06,3.15,0.42,130.3,433,1391,29.33
2101130,1,2,1,0,0,1,33.07,77.12,3.27,1.4,126.4,411,1405,39.1
2101039,3,1,0,0,0,1,26.13,46.87,3.48,1.09,75.5,393,1435,44.58
2101031,1,2,0,0,0,1,32.7,67.48,2.28,2.22,111.1,510,1324,39.24
2101130,0,2,0,0,0,1,31.43,65.38,0.63,0.45,130.6,395,1420,33.86
2101168,6,2,1,1,1,0,30.26,55.16,1.14,0.0,95.9,435,1430,54.57
2101199,4,2,0,0,0,0,32.54,63.33,4.32,0.0,110.7,417,1342,41.14
2101040,1,0,0,0,0,1,28.05,42.35,2.52,1.9,86.0,458,1316,19.34
2101155,0,1,0,0,0,1,29.79,69.38,3.44,7.51,144.8,448,1375,23.38
2101141,5,1,0,1,1,1,27.75,53.94,3.89,2.16,81.7,446,1341,35.88
2101162,1,2,1,0,1,1,27.05,48.41,1.55,0.0,83.9,487,1434,51.4
2101033,2,0,1,0,0,0,25.71,43.61,1.19,0.0,72.6,336,1372,25.51
2101096,5,1,0,1,1,1,29.03,60.37,2.92,0.0,82.2,405,1439,52.11
2101176,6,2,0,1,1,0,30.81,50.98,2.97,0.33,105.6,426,1439,47.41
2101115,2,1,0,0,0,0,25.64,41.78,3.0,0.0,72.3,426,1376,35.22
2101041,3,0,0,0,0,1,32.65,62.57,2.67,0.0,123.6,407,1369,23.91
2101001,2,2,0,0,0,0,24.18,38.59,2.82,1.01,61.8,472,1396,48.12
2101146,3,1,1,0,0,1,34.47,64.44,3.97,0.0,127.5,459,1347,49.6
2101014,2,2,0,0,0,1,32.42,75.82,3.77,0.0,127.7,469,1376,45.04
2101167,4,1,1,0,0,1,27.52,49.33,3.46,1.31,94.7,518,1357,43.39
2101131,1,1,1,0,0,1,27.04,46.76,2.85,0.0,94.5,424,1298,37.0
2101051,5,1,0,1,1,1,31.08,63.24,2.26,0.0,85.8,501,1423,38.31
2101043,0,1,0,0,0,1,32.17,68.41,2.1,0.0,140.6,488,1404,29.98
2101019,3,0,0,0,0,1,35.2,69.83,2.85,0.0,124.3,438,1419,26.17
2101068,5,1,0,1,1,1,29.85,54.8,3.2,0.59,103.8,472,1369,37.5
2101117,0,0,1,0,0,1,29.9,46.01,2.19,0.55,78.7,468,1307,22.26
2101062,0,1,1,0,0,1,31.48,75.0,3.1,8.11,129.8,458,1408,36.33
2101100,6,0,0,1,1,1,29.87,59.38,2.02,0.0,121.5,455,1436,33.55
2101126,5,2,0,1,1,1,28.63,57.84,2.73,2.29,74.5,446,1333,60.77
2101096,0,2,1,0,0,1,33.13,76.18,1.48,0.39,155.3,368,1412,57.73
2101050,0,1,0,0,0,1,31.97,72.35,1.39,0.0,143.3,487,1402,37.31
2101156,1,1,0,0,0,1,28.15,44.68,1.48,1.62,84.7,465,1351,32.99
2101143,5,1,0,1,1,1,30.92,61.28,2.26,0.0,89.5,522,1439,42.16
2101093,5,0,0,1,1,1,30.2,56.99,2.45,2.29,86.5,461,1329,29.18
2101036,4,2,1,0,0,0,31.65,58.68,3.62,1.0,97.0,459,1408,46.2
2101099,2,2,0,0,0,1,31.91,82.15,2.87,0.0,122.9,436,1390,41.62
2101072,1,1,1,0,0,1,32.03,73.58,1.41,0.0,132.1,422,1342,47.25
2101097,4,0,0,0,0,0,31.37,65.79,3.48,0.0,101.1,510,1431,10.0
2101025,2,1,0,0,0,0,26.18,40.25,2.54,0.0,69.4,421,1432,37.78
2101091,1,0,0,0,1,1,33.31,74.39,2.04,0.0,126.1,407,1358,20.78
2101011,4,2,0,0,0,1,28.7,46.13,3.58,1.59,99.0,430,1335,37.82
2101081,4,2,0,0,0,0,31.68,59.11,4.04,0.23,99.9,409,1333,41.87
2101140,4,1,0,0,1,0,32.98,57.03,4.36,0.0,96.6,471,1296,36.35
2101033,2,1,0,0,0,0,26.93,43.16,2.43,0.52,83.7,361,1377,30.91
2101026,5,2,0,1,1,1,29.42,58.42,2.99,0.06,92.2,476,1439,54.07
2101059,6,0,1,1,1,0,31.98,51.6,2.3,0.0,119.6,440,1436,16.94
2101181,4,2,1,0,0,1,28.02,49.5,2.9,0.0,79.4,487,1367,48.63
2101053,4,2,0,0,0,0,33.41,64.27,4.23,1.69,92.7,474,1420,26.97
2101188,1,1,0,0,0,1,33.34,74.04,2.65,0.0,145.8,477,1395,41.43
2101050,5,2,1,1,1,1,27.6,53.41,4.61,1.9,67.2,559,1429,60.18
2101012,4,2,0,0,0,1,27.84,50.71,3.77,2.25,78.5,443,1361,36.96
2101156,4,2,0,0,0,1,29.62,51.96,2.92,0.36,91.9,468,1350,40.06
2101024,6,0,0,1,1,1,29.18,66.21,2.38,1.26,141.2,590,1396,25.31
2101023,0,2,0,0,0,1,28.89,41.56,1.43,0.0,90.9,411,1404,38.53
2101107,2,1,0,0,0,1,32.47,77.54,3.33,0.0,144.6,414,1301,27.38
2101041,1,2,1,0,0,1,28.05,44.01,3.1,0.61,79.0,386,1364,52.38
2101121,1,2,1,0,0,1,28.39,48.92,3.65,0.12,80.1,474,1416,43.93
2101105,5,0,0,1,1,1,29.87,56.59,2.26,2.1,96.8,450,1395,26.56
2101143,2,1,0,0,0,0,25.46,44.67,1.53,0.35,71.3,498,1432,22.58
2101063,3,1,0,0,0,1,34.87,66.65,4.02,1.09,115.3,454,1388,44.76
2101056,2,1,0,0,0,0,25.68,46.92,2.47,0.18,75.1,390,1370,33.61
2101048,4,2,0,0,0,1,28.23,48.18,2.94,0.94,93.6,413,1356,47.51
2101150,1,1,1,0,0,1,34.98,74.05,2.68,2.19,130.1,492,1283,25.49
2101075,6,2,0,1,1,0,31.4,49.43,2.85,0.0,112.7,508,1439,52.24
2101170,2,2,1,0,1,0,25.8,43.0,3.22,2.05,70.3,416,1383,42.15
2101100,0,0,0,0,0,1,30.07,67.3,0.91,0.0,135.7,438,1421,15.37
2101158,2,1,1,0,0,0,25.08,46.25,2.78,0.27,78.6,441,1273,39.81
2101135,6,1,0,1,0,1,28.52,68.84,2.08,0.0,112.3,487,1386,32.59
2101138,5,1,0,1,1,1,28.2,57.51,2.25,0.0,89.4,384,1422,47.72
2101194,3,0,0,0,0,1,24.96,51.31,4.48,0.0,79.6,464,1259,20.0
2101091,5,0,1,1,1,1,30.12,55.38,2.5,0.0,80.1,439,1404,37.75
2101170,5,1,0,1,1,1,30.93,60.45,1.53,2.56,99.6,433,1398,37.25
2101165,4,0,0,0,0,0,33.18,60.96,3.09,1.06,109.7,446,1428,10.0
2101086,1,1,1,0,0,1,33.0,74.67,1.58,0.16,140.3,473,1353,40.16
2101139,3,0,1,0,1,1,26.24,50.43,3.12,0.0,87.7,395,1404,25.81
2101090,4,0,1,0,0,0,32.55,57.55,3.57,0.83,107.2,391,1412,29.04
2101133,6,1,0,1,1,1,30.54,62.65,1.95,2.9,122.2,492,1439,46.62
2101083,6,1,0,1,1,0,30.5,50.81,2.37,1.41,84.6,402,1345,39.8
2101099,6,2,0,1,1,1,29.47,61.5,1.95,0.0,111.1,479,1415,53.27
2101048,2,1,0,0,0,1,30.65,73.23,3.36,0.0,138.3,415,1355,40.39
2101127,2,1,0,0,0,1,31.67,77.58,3.42,0.35,104.1,381,1339,33.05
2101190,5,0,1,1,1,1,32.37,61.98,2.69,0.26,96.9,439,1364,27.51
2101071,0,1,0,0,0,1,31.26,71.28,1.82,1.36,153.6,498,1343,27.46
2101014,0,2,0,0,0,1,30.31,44.18,1.97,0.0,93.0,479,1361,47.19
2101141,2,1,0,0,0,0,26.2,43.49,2.42,0.0,86.7,381,1330,29.88
2101041,2,0,0,0,0,0,26.34,43.28,2.13,0.0,70.8,377,1342,19.31
2101139,3,1,0,0,0,1,33.72,63.26,3.55,1.38,106.5,387,1409,26.82
2101132,2,2,0,0,0,1,31.46,75.83,3.71,0.95,131.3,423,1397,47.12
2101189,1,2,0,0,0,1,26.53,40.56,2.21,0.34,78.4,469,1348,45.31
2101118,2,0,0,0,0,0,25.43,39.15,2.01,0.0,80.2,375,1352,18.2
2101024,0,2,0,0,0,1,30.79,70.47,3.93,7.62,130.7,557,1400,42.26
2101056,6,2,0,1,1,1,28.36,62.5,1.72,0.0,131.2,435,1344,44.17
2101054,5,1,0,1,1,1,30.45,60.4,2.47,0.0,92.7,534,1366,45.43
2101187,2,1,0,0,0,1,32.57,83.21,3.63,0.0,136.5,327,1353,31.7
2101172,3,0,1,0,1,1,33.68,65.35,4.3,0.0,109.8,539,1411,25.5
2101082,6,0,0,1,1,1,28.37,66.49,3.06,0.0,110.1,399,1387,37.14
2101175,6,2,0,1,1,0,29.43,49.85,3.1,0.0,103.7,475,1439,51.52
2101119,0,0,0,0,0,1,30.23,66.29,3.49,9.04,131.2,462,1359,19.28
2101063,2,1,0,0,0,0,26.14,40.78,2.78,0.87,74.5,435,1405,43.27
2101019,1,2,1,0,0,1,28.24,50.57,2.55,0.11,65.7,423,1367,51.71
2101182,1,2,1,0,0,1,33.26,73.16,2.96,0.0,119.5,479,1326,41.85
2101178,1,0,0,0,0,1,29.15,44.23,2.04,0.0,106.8,456,1413,17.32
2101149,5,0,1,1,1,1,30.81,66.65,2.19,0.0,92.7,503,1439,28.3
2101021,5,0,0,1,1,1,27.76,54.36,4.28,0.49,93.0,446,1439,19.33
2101111,2,2,0,0,0,1,31.52,77.06,3.63,0.0,116.9,448,1431,43.19
2101079,2,0,0,0,0,1,32.1,78.95,2.23,0.17,130.9,473,1347,15.59
2101136,2,0,0,0,0,0,26.34,47.59,2.33,0.41,71.5,436,1314,19.04
2101177,3,1,0,0,1,1,24.96,49.25,2.41,0.0,84.8,465,1439,39.95
2101107,5,1,1,1,1,1,29.88,54.04,2.94,0.0,101.9,426,1311,43.97
2101189,0,0,0,0,0,1,29.67,39.55,1.3,1.23,97.8,455,1340,23.61
2101039,5,0,1,1,1,1,31.38,64.06,2.54,0.0,101.3,446,1424,29.44
2101021,0,0,0,0,0,1,30.69,65.0,2.02,6.18,124.3,405,1391,10.0
2101024,2,1,0,0,0,0,26.76,41.65,3.65,0.0,90.4,494,1404,29.1
2101036,3,1,0,0,0,1,25.88,49.85,3.13,0.0,77.2,477,1364,27.81
2101066,6,1,0,1,1,1,29.55,60.26,2.39,0.0,125.6,528,1439,39.18
2101062,1,0,0,0,0,1,25.92,54.35,2.98,0.0,100.6,445,1405,22.2
2101156,4,0,0,0,0,1,27.22,53.65,3.96,0.0,85.5,472,1356,19.76
2101057,5,2,0,1,1,1,29.26,58.98,3.1,1.69,89.9,491,1417,56.61
2101177,3,0,0,0,1,1,33.76,70.9,3.52,1.71,112.6,452,1437,22.56
2101151,0,0,1,0,1,1,32.02,70.98,1.51,1.06,148.4,456,1413,32.9
2101188,4,0,0,0,0,0,31.85,61.52,3.42,0.0,103.1,467,1419,22.17
2101198,4,2,0,0,0,0,32.35,55.3,4.25,0.26,95.2,480,1360,37.33
2101015,6,1,0,1,1,1,29.09,66.32,2.73,0.0,128.2,432,1369,47.27
2101136,6,1,1,1,1,1,29.54,59.38,2.86,0.0,117.5,459,1315,47.32
2101173,0,0,0,0,0,1,30.72,72.79,1.99,0.43,131.9,475,1425,16.19
2101007,0,1,0,0,1,1,28.73,39.26,3.13,1.88,91.0,351,1381,30.65
2101033,5,2,0,1,1,1,28.65,57.01,4.23,1.21,72.3,415,1354,51.11
2101060,1,2,1,0,0,1,33.56,77.16,2.81,0.43,115.2,432,1383,54.65
2101042,4,1,0,0,0,1,28.92,51.09,3.75,1.81,84.1,403,1327,37.81
2101160,1,2,1,0,0,1,33.43,72.4,2.42,0.38,120.8,477,1407,47.45
2101027,0,0,0,0,0,1,27.46,47.48,3.11,1.36,88.2,437,1439,18.15
2101184,5,0,0,1,1,1,29.27,58.45,4.3,0.0,77.5,403,1365,35.02
2101072,4,0,0,0,0,0,33.21,62.63,3.7,0.0,99.3,397,1378,29.56
2101119,5,0,1,1,1,1,31.52,55.81,1.44,0.59,99.9,535,1398,24.49
2101082,4,2,0,0,0,0,32.68,63.6,4.91,2.06,97.0,366,1376,46.2
2101070,3,2,0,0,0,1,26.67,54.4,3.05,0.0,82.3,464,1417,37.19
2101173,3,0,0,0,0,1,33.51,60.5,4.56,0.29,121.0,442,1430,19.77
2101071,0,1,1,0,0,1,30.08,70.11,3.39,8.74,135.2,495,1343,39.45
2101195,6,0,0,1,1,0,31.64,46.81,2.8,0.0,87.6,472,1432,27.51
2101127,0,2,0,0,0,1,30.07,43.09,1.78,3.02,86.4,397,1353,42.58
2101072,0,0,0,0,0,1,29.81,47.73,1.91,1.68,109.8,419,1342,18.37
2101172,1,1,1,0,0,1,27.69,45.92,3.04,0.0,85.3,510,1429,35.8
2101056,1,0,1,0,0,1,28.17,46.49,3.13,0.0,79.7,410,1345,19.0
2101068,0,2,0,0,0,1,29.34,43.07,1.93,0.0,93.5,456,1374,37.96
2101177,0,2,0,0,1,1,30.95,65.77,2.81,11.55,134.6,459,1427,46.81
2101038,5,2,0,1,1,1,29.1,60.42,2.92,0.7,65.8,518,1435,53.41
2101176,4,0,1,0,0,1,27.92,57.07,3.35,0.85,96.0,382,1418,25.99
2101001,3,2,1,0,1,1,25.88,45.77,2.66,0.18,68.6,493,1380,59.81
2101002,2,0,0,0,0,0,25.25,40.6,1.37,0.0,66.8,376,1397,10.0
2101028,5,2,0,1,0,1,31.94,61.4,1.71,0.8,93.6,416,1401,61.11
2101123,0,2,0,0,1,1,30.58,71.47,4.02,6.93,115.3,409,1384,42.15
2101170,6,1,0,1,1,0,28.7,56.75,1.81,0.28,95.8,427,1400,34.18
2101169,3,1,0,0,0,1,33.7,64.41,3.85,0.0,116.9,377,1345,33.01
2101125,5,2,0,1,1,1,27.5,57.2,2.78,0.58,95.8,501,1439,64.05
2101128,2,0,0,0,0,1,32.67,76.07,2.5,1.26,115.4,466,1318,16.61
2101198,5,0,0,1,1,1,29.26,60.56,2.95,0.0,75.7,501,1345,29.46
2101189,2,1,0,0,0,0,26.85,42.23,2.59,3.24,75.6,440,1392,38.99
2101014,1,0,1,0,1,1,32.76,74.2,1.7,0.0,130.7,452,1352,26.87
2101112,0,2,0,0,0,1,30.89,68.07,1.83,0.0,130.3,438,1375,43.14
2101073,6,2,0,1,1,0,30.68,51.29,2.33,0.1,94.6,453,1439,38.82
2101027,0,1,1,0,0,1,31.63,67.89,1.19,0.0,158.8,406,1409,41.0
2101159,2,0,0,0,1,1,30.89,72.1,2.73,0.95,124.7,467,1417,24.35
2101108,0,2,0,0,0,1,29.57,47.4,2.6,0.0,89.1,412,1378,47.21
2101132,0,1,1,0,0,1,31.34,67.81,2.58,5.26,118.2,409,1414,36.1
2101103,6,0,1,1,1,0,31.42,53.37,3.21,0.0,113.5,457,1432,21.29
2101014,5,1,1,1,1,1,28.36,54.96,2.9,1.71,86.9,494,1318,52.08
2101173,6,2,0,1,1,1,27.09,62.8,1.74,1.0,117.9,486,1419,51.99
